Datum;Datum1;BundeslandID;Bevölkerung;Name;Auslieferungen;AuslieferungenPro100;Bestellungen;BestellungenPro100
01.08.2022;2022-08-01T23:59:59+02:00;0;;Bundesverwaltung;4915725;;5789451;
01.08.2022;2022-08-01T23:59:59+02:00;1;300457;Burgenland;592726;197.27481802720501;621111;206.722093344472
01.08.2022;2022-08-01T23:59:59+02:00;2;567644;Kärnten;1076057;189.565467088527;1159485;204.262706907851
01.08.2022;2022-08-01T23:59:59+02:00;3;1713465;Niederösterreich;3360650;196.131814772989;3465434;202.24714248613202
01.08.2022;2022-08-01T23:59:59+02:00;4;1517477;Oberösterreich;2906555;191.538652645147;2954781;194.716690928429
01.08.2022;2022-08-01T23:59:59+02:00;5;566751;Salzburg;1186390;209.33178768101;1231334;217.26190161111302
01.08.2022;2022-08-01T23:59:59+02:00;6;1260417;Steiermark;2581067;204.778815265107;2661231;211.138932591357
01.08.2022;2022-08-01T23:59:59+02:00;7;768443;Tirol;1632487;212.44087069567902;1657781;215.73246161393902
01.08.2022;2022-08-01T23:59:59+02:00;8;404415;Vorarlberg;763809;188.86762360446602;819447;202.625273543266
01.08.2022;2022-08-01T23:59:59+02:00;9;1962779;Wien;4093732;208.56815769885503;4623216;235.544399038302
01.08.2022;2022-08-01T23:59:59+02:00;10;9061848;Österreich;23109198;255.01639400705002;24982586;275.689748934213
02.08.2022;2022-08-02T23:59:59+02:00;0;;Bundesverwaltung;4915725;;5789451;
02.08.2022;2022-08-02T23:59:59+02:00;1;300457;Burgenland;593457;197.518114072896;621249;206.768023377721
02.08.2022;2022-08-02T23:59:59+02:00;2;567644;Kärnten;1076519;189.64685612813702;1159995;204.352551951575
02.08.2022;2022-08-02T23:59:59+02:00;3;1713465;Niederösterreich;3364794;196.373663891588;3468040;202.39923196563703
02.08.2022;2022-08-02T23:59:59+02:00;4;1517477;Oberösterreich;2907089;191.57384263484698;2955709;194.777845067833
02.08.2022;2022-08-02T23:59:59+02:00;5;566751;Salzburg;1186390;209.33178768101;1231334;217.26190161111302
02.08.2022;2022-08-02T23:59:59+02:00;6;1260417;Steiermark;2582687;204.907344156735;2663177;211.293325938955
02.08.2022;2022-08-02T23:59:59+02:00;7;768443;Tirol;1632977;212.504635997725;1657883;215.745735207426
02.08.2022;2022-08-02T23:59:59+02:00;8;404415;Vorarlberg;770445;190.508512295538;819447;202.625273543266
02.08.2022;2022-08-02T23:59:59+02:00;9;1962779;Wien;4098246;208.79813774245602;4623216;235.544399038302
02.08.2022;2022-08-02T23:59:59+02:00;10;9061848;Österreich;23128329;255.227509885401;24988816;275.75849870799
03.08.2022;2022-08-03T23:59:59+02:00;0;;Bundesverwaltung;4915761;;5789469;
03.08.2022;2022-08-03T23:59:59+02:00;1;300457;Burgenland;594190;197.762075771242;621447;206.833922990644
03.08.2022;2022-08-03T23:59:59+02:00;2;567644;Kärnten;1076597;189.660597134824;1160349;204.41491498192502
03.08.2022;2022-08-03T23:59:59+02:00;3;1713465;Niederösterreich;3365882;196.43716095747502;3469152;202.464129702095
03.08.2022;2022-08-03T23:59:59+02:00;4;1517477;Oberösterreich;2907435;191.596643639409;2956857;194.853496955802
03.08.2022;2022-08-03T23:59:59+02:00;5;566751;Salzburg;1186390;209.33178768101;1234166;217.761591951315
03.08.2022;2022-08-03T23:59:59+02:00;6;1260417;Steiermark;2583149;204.943998692496;2664823;211.42391763995602
03.08.2022;2022-08-03T23:59:59+02:00;7;768443;Tirol;1633791;212.610564479083;1658143;215.779569857491
03.08.2022;2022-08-03T23:59:59+02:00;8;404415;Vorarlberg;770517;190.52631578947398;819465;202.62972441674998
03.08.2022;2022-08-03T23:59:59+02:00;9;1962779;Wien;4100100;208.89259565137002;4623216;235.544399038302
03.08.2022;2022-08-03T23:59:59+02:00;10;9061848;Österreich;23133812;255.28801630749;24996402;275.842212316958
04.08.2022;2022-08-04T23:59:59+02:00;0;;Bundesverwaltung;4915761;;5789469;
04.08.2022;2022-08-04T23:59:59+02:00;1;300457;Burgenland;594494;197.863254974922;621571;206.875193455303
04.08.2022;2022-08-04T23:59:59+02:00;2;567644;Kärnten;1077005;189.732473169804;1160691;204.475164011247
04.08.2022;2022-08-04T23:59:59+02:00;3;1713465;Niederösterreich;3366826;196.492253999936;3470384;202.536030791408
04.08.2022;2022-08-04T23:59:59+02:00;4;1517477;Oberösterreich;2909383;191.725014613072;2957823;194.917155251776
04.08.2022;2022-08-04T23:59:59+02:00;5;566751;Salzburg;1186390;209.33178768101;1234296;217.784529714107
04.08.2022;2022-08-04T23:59:59+02:00;6;1260417;Steiermark;2586337;205.19693085701;2665315;211.462952340376
04.08.2022;2022-08-04T23:59:59+02:00;7;768443;Tirol;1633887;212.623057272953;1658143;215.779569857491
04.08.2022;2022-08-04T23:59:59+02:00;8;404415;Vorarlberg;770517;190.52631578947398;819543;202.64901153518002
04.08.2022;2022-08-04T23:59:59+02:00;9;1962779;Wien;4103700;209.076009066737;4639540;236.376076980648
04.08.2022;2022-08-04T23:59:59+02:00;10;9061848;Österreich;23144300;255.403754289412;25016090;276.059474844425
05.08.2022;2022-08-05T23:59:59+02:00;0;;Bundesverwaltung;4915761;;5789469;
05.08.2022;2022-08-05T23:59:59+02:00;1;300457;Burgenland;595076;198.056959897756;621997;207.01697747098598
05.08.2022;2022-08-05T23:59:59+02:00;2;567644;Kärnten;1077913;189.892432580984;1161105;204.548097046741
05.08.2022;2022-08-05T23:59:59+02:00;3;1713465;Niederösterreich;3371888;196.787678767877;3473632;202.725588208688
05.08.2022;2022-08-05T23:59:59+02:00;4;1517477;Oberösterreich;2910419;191.793285829044;2958743;194.977782200323
05.08.2022;2022-08-05T23:59:59+02:00;5;566751;Salzburg;1187410;209.51176089676102;1234296;217.784529714107
05.08.2022;2022-08-05T23:59:59+02:00;6;1260417;Steiermark;2587725;205.307053141936;2665919;211.51087298886003
05.08.2022;2022-08-05T23:59:59+02:00;7;768443;Tirol;1634587;212.71415056159;1658161;215.781912256342
05.08.2022;2022-08-05T23:59:59+02:00;8;404415;Vorarlberg;770571;190.539668409925;819585;202.659396906643
05.08.2022;2022-08-05T23:59:59+02:00;9;1962779;Wien;4103700;209.076009066737;4644484;236.627964737752
05.08.2022;2022-08-05T23:59:59+02:00;10;9061848;Österreich;23155050;255.522383513826;25026706;276.176625341763
06.08.2022;2022-08-06T23:59:59+02:00;0;;Bundesverwaltung;4915761;;5789469;
06.08.2022;2022-08-06T23:59:59+02:00;1;300457;Burgenland;595076;198.056959897756;621997;207.01697747098598
06.08.2022;2022-08-06T23:59:59+02:00;2;567644;Kärnten;1077943;189.897717583556;1161225;204.569237057029
06.08.2022;2022-08-06T23:59:59+02:00;3;1713465;Niederösterreich;3372326;196.813241005798;3474008;202.74753204763402
06.08.2022;2022-08-06T23:59:59+02:00;4;1517477;Oberösterreich;2910437;191.79447200847198;2958821;194.98292231117802
06.08.2022;2022-08-06T23:59:59+02:00;5;566751;Salzburg;1188304;209.66950212703603;1234296;217.784529714107
06.08.2022;2022-08-06T23:59:59+02:00;6;1260417;Steiermark;2587725;205.307053141936;2665955;211.513729186452
06.08.2022;2022-08-06T23:59:59+02:00;7;768443;Tirol;1634587;212.71415056159;1658161;215.781912256342
06.08.2022;2022-08-06T23:59:59+02:00;8;404415;Vorarlberg;770571;190.539668409925;819585;202.659396906643
06.08.2022;2022-08-06T23:59:59+02:00;9;1962779;Wien;4103700;209.076009066737;4644484;236.627964737752
06.08.2022;2022-08-06T23:59:59+02:00;10;9061848;Österreich;23156430;255.537612195658;25027316;276.183356860543
07.08.2022;2022-08-07T23:59:59+02:00;0;;Bundesverwaltung;4915761;;5789469;
07.08.2022;2022-08-07T23:59:59+02:00;1;300457;Burgenland;595076;198.056959897756;621997;207.01697747098598
07.08.2022;2022-08-07T23:59:59+02:00;2;567644;Kärnten;1077943;189.897717583556;1161345;204.590377067317
07.08.2022;2022-08-07T23:59:59+02:00;3;1713465;Niederösterreich;3372326;196.813241005798;3474074;202.75138389170502
07.08.2022;2022-08-07T23:59:59+02:00;4;1517477;Oberösterreich;2910437;191.79447200847198;2959097;195.001110395742
07.08.2022;2022-08-07T23:59:59+02:00;5;566751;Salzburg;1188304;209.66950212703603;1234296;217.784529714107
07.08.2022;2022-08-07T23:59:59+02:00;6;1260417;Steiermark;2587725;205.307053141936;2666297;211.540863063573
07.08.2022;2022-08-07T23:59:59+02:00;7;768443;Tirol;1634587;212.71415056159;1658161;215.781912256342
07.08.2022;2022-08-07T23:59:59+02:00;8;404415;Vorarlberg;770571;190.539668409925;819585;202.659396906643
07.08.2022;2022-08-07T23:59:59+02:00;9;1962779;Wien;4103700;209.076009066737;4644484;236.627964737752
07.08.2022;2022-08-07T23:59:59+02:00;10;9061848;Österreich;23156430;255.537612195658;25028120;276.192229223002
08.08.2022;2022-08-08T23:59:59+02:00;0;;Bundesverwaltung;4915851;;5789499;
08.08.2022;2022-08-08T23:59:59+02:00;1;300457;Burgenland;595892;198.328546181317;624057;207.702599706447
08.08.2022;2022-08-08T23:59:59+02:00;2;567644;Kärnten;1078867;190.060495662775;1162065;204.717217129046
08.08.2022;2022-08-08T23:59:59+02:00;3;1713465;Niederösterreich;3373774;196.89774813025102;3475896;202.857718132556
08.08.2022;2022-08-08T23:59:59+02:00;4;1517477;Oberösterreich;2912587;191.936154551272;2960747;195.10984350998402
08.08.2022;2022-08-08T23:59:59+02:00;5;566751;Salzburg;1189472;209.87558910350398;1234296;217.784529714107
08.08.2022;2022-08-08T23:59:59+02:00;6;1260417;Steiermark;2589965;205.48477210320098;2667145;211.608142384623
08.08.2022;2022-08-08T23:59:59+02:00;7;768443;Tirol;1634787;212.740177215486;1659145;215.90996339351102
08.08.2022;2022-08-08T23:59:59+02:00;8;404415;Vorarlberg;770625;190.553021030377;819609;202.665331404621
08.08.2022;2022-08-08T23:59:59+02:00;9;1962779;Wien;4121762;209.996234930168;4644484;236.627964737752
08.08.2022;2022-08-08T23:59:59+02:00;10;9061848;Österreich;23183582;255.837242028337;25036258;276.28203430470296
09.08.2022;2022-08-09T23:59:59+02:00;0;;Bundesverwaltung;4915869;;5789499;
09.08.2022;2022-08-09T23:59:59+02:00;1;300457;Burgenland;596867;198.653051851014;624075;207.708590580349
09.08.2022;2022-08-09T23:59:59+02:00;2;567644;Kärnten;1079293;190.135542699297;1162455;204.785922162482
09.08.2022;2022-08-09T23:59:59+02:00;3;1713465;Niederösterreich;3376420;197.05217206070702;3479482;203.067001660378
09.08.2022;2022-08-09T23:59:59+02:00;4;1517477;Oberösterreich;2913951;192.026040592378;2962139;195.20157471909
09.08.2022;2022-08-09T23:59:59+02:00;5;566751;Salzburg;1189472;209.87558910350398;1237242;218.304334707835
09.08.2022;2022-08-09T23:59:59+02:00;6;1260417;Steiermark;2591469;205.60409769147802;2672133;212.003884428725
09.08.2022;2022-08-09T23:59:59+02:00;7;768443;Tirol;1635219;212.796394787902;1660555;216.09345130348
09.08.2022;2022-08-09T23:59:59+02:00;8;404415;Vorarlberg;770799;190.596046140722;819645;202.67423315158902
09.08.2022;2022-08-09T23:59:59+02:00;9;1962779;Wien;4124794;210.15070978444302;4644484;236.627964737752
09.08.2022;2022-08-09T23:59:59+02:00;10;9061848;Österreich;23194153;255.95389593822398;25051024;276.444981200303
10.08.2022;2022-08-10T23:59:59+02:00;0;;Bundesverwaltung;4915869;;5789499;
10.08.2022;2022-08-10T23:59:59+02:00;1;300457;Burgenland;596867;198.653051851014;624075;207.708590580349
10.08.2022;2022-08-10T23:59:59+02:00;2;567644;Kärnten;1079293;190.135542699297;1162473;204.789093164025
10.08.2022;2022-08-10T23:59:59+02:00;3;1713465;Niederösterreich;3376420;197.05217206070702;3479482;203.067001660378
10.08.2022;2022-08-10T23:59:59+02:00;4;1517477;Oberösterreich;2913951;192.026040592378;2962175;195.20394707794603
10.08.2022;2022-08-10T23:59:59+02:00;5;566751;Salzburg;1189472;209.87558910350398;1237224;218.30115870991
10.08.2022;2022-08-10T23:59:59+02:00;6;1260417;Steiermark;2591469;205.60409769147802;2672133;212.003884428725
10.08.2022;2022-08-10T23:59:59+02:00;7;768443;Tirol;1635219;212.796394787902;1660555;216.09345130348
10.08.2022;2022-08-10T23:59:59+02:00;8;404415;Vorarlberg;770799;190.596046140722;819645;202.67423315158902
10.08.2022;2022-08-10T23:59:59+02:00;9;1962779;Wien;4124794;210.15070978444302;4644484;236.627964737752
10.08.2022;2022-08-10T23:59:59+02:00;10;9061848;Österreich;23194153;255.95389593822398;25051060;276.445378470263
11.08.2022;2022-08-11T23:59:59+02:00;0;;Bundesverwaltung;4915869;;5789499;
11.08.2022;2022-08-11T23:59:59+02:00;1;300457;Burgenland;596867;198.653051851014;624075;207.708590580349
11.08.2022;2022-08-11T23:59:59+02:00;2;567644;Kärnten;1079293;190.135542699297;1162473;204.789093164025
11.08.2022;2022-08-11T23:59:59+02:00;3;1713465;Niederösterreich;3376420;197.05217206070702;3479482;203.067001660378
11.08.2022;2022-08-11T23:59:59+02:00;4;1517477;Oberösterreich;2913951;192.026040592378;2962175;195.20394707794603
11.08.2022;2022-08-11T23:59:59+02:00;5;566751;Salzburg;1189472;209.87558910350398;1237224;218.30115870991
11.08.2022;2022-08-11T23:59:59+02:00;6;1260417;Steiermark;2591469;205.60409769147802;2672133;212.003884428725
11.08.2022;2022-08-11T23:59:59+02:00;7;768443;Tirol;1635219;212.796394787902;1660555;216.09345130348
11.08.2022;2022-08-11T23:59:59+02:00;8;404415;Vorarlberg;770799;190.596046140722;819645;202.67423315158902
11.08.2022;2022-08-11T23:59:59+02:00;9;1962779;Wien;4124794;210.15070978444302;4644484;236.627964737752
11.08.2022;2022-08-11T23:59:59+02:00;10;9061848;Österreich;23194153;255.95389593822398;25051060;276.445378470263
12.08.2022;2022-08-12T23:59:59+02:00;0;;Bundesverwaltung;4915899;;5789523;
12.08.2022;2022-08-12T23:59:59+02:00;1;300457;Burgenland;597563;198.884698975228;624449;207.833067626982
12.08.2022;2022-08-12T23:59:59+02:00;2;567644;Kärnten;1080265;190.306776782631;1163163;204.910648223182
12.08.2022;2022-08-12T23:59:59+02:00;3;1713465;Niederösterreich;3379620;197.238928136846;3480504;203.12664688219502
12.08.2022;2022-08-12T23:59:59+02:00;4;1517477;Oberösterreich;2916657;192.204362899734;2964949;195.386750507586
12.08.2022;2022-08-12T23:59:59+02:00;5;566751;Salzburg;1191788;210.284234169856;1237266;218.308569371735
12.08.2022;2022-08-12T23:59:59+02:00;6;1260417;Steiermark;2597031;206.045380219404;2673765;212.133365386217
12.08.2022;2022-08-12T23:59:59+02:00;7;768443;Tirol;1636019;212.90050140348703;1660821;216.12806675316202
12.08.2022;2022-08-12T23:59:59+02:00;8;404415;Vorarlberg;770847;190.607915136679;820053;202.775119617225
12.08.2022;2022-08-12T23:59:59+02:00;9;1962779;Wien;4125022;210.162325967417;4648028;236.808525055546
12.08.2022;2022-08-12T23:59:59+02:00;10;9061848;Österreich;23210711;256.136618049652;25061836;276.564294611872
13.08.2022;2022-08-13T23:59:59+02:00;0;;Bundesverwaltung;4915899;;5789523;
13.08.2022;2022-08-13T23:59:59+02:00;1;300457;Burgenland;597563;198.884698975228;624449;207.833067626982
13.08.2022;2022-08-13T23:59:59+02:00;2;567644;Kärnten;1080265;190.306776782631;1163253;204.92650323089802
13.08.2022;2022-08-13T23:59:59+02:00;3;1713465;Niederösterreich;3380208;197.273244565836;3480504;203.12664688219502
13.08.2022;2022-08-13T23:59:59+02:00;4;1517477;Oberösterreich;2916693;192.20673525859;2965339;195.412451061861
13.08.2022;2022-08-13T23:59:59+02:00;5;566751;Salzburg;1191788;210.284234169856;1237284;218.31174536966
13.08.2022;2022-08-13T23:59:59+02:00;6;1260417;Steiermark;2597031;206.045380219404;2674040;212.15518356226602
13.08.2022;2022-08-13T23:59:59+02:00;7;768443;Tirol;1636019;212.90050140348703;1660821;216.12806675316202
13.08.2022;2022-08-13T23:59:59+02:00;8;404415;Vorarlberg;770847;190.607915136679;820053;202.775119617225
13.08.2022;2022-08-13T23:59:59+02:00;9;1962779;Wien;4125022;210.162325967417;4648028;236.808525055546
13.08.2022;2022-08-13T23:59:59+02:00;10;9061848;Österreich;23211335;256.14350406230596;25062609;276.572824880753
14.08.2022;2022-08-14T23:59:59+02:00;0;;Bundesverwaltung;4915899;;5789523;
14.08.2022;2022-08-14T23:59:59+02:00;1;300457;Burgenland;597563;198.884698975228;624449;207.833067626982
14.08.2022;2022-08-14T23:59:59+02:00;2;567644;Kärnten;1080265;190.306776782631;1163289;204.93284523398498
14.08.2022;2022-08-14T23:59:59+02:00;3;1713465;Niederösterreich;3380208;197.273244565836;3481614;203.191427896105
14.08.2022;2022-08-14T23:59:59+02:00;4;1517477;Oberösterreich;2916693;192.20673525859;2965555;195.426685214998
14.08.2022;2022-08-14T23:59:59+02:00;5;566751;Salzburg;1191788;210.284234169856;1237284;218.31174536966
14.08.2022;2022-08-14T23:59:59+02:00;6;1260417;Steiermark;2597031;206.045380219404;2674296;212.175494300696
14.08.2022;2022-08-14T23:59:59+02:00;7;768443;Tirol;1636019;212.90050140348703;1660821;216.12806675316202
14.08.2022;2022-08-14T23:59:59+02:00;8;404415;Vorarlberg;770847;190.607915136679;820053;202.775119617225
14.08.2022;2022-08-14T23:59:59+02:00;9;1962779;Wien;4125022;210.162325967417;4648028;236.808525055546
14.08.2022;2022-08-14T23:59:59+02:00;10;9061848;Österreich;23211335;256.14350406230596;25064227;276.590679958437
15.08.2022;2022-08-15T23:59:59+02:00;0;;Bundesverwaltung;4915899;;5789523;
15.08.2022;2022-08-15T23:59:59+02:00;1;300457;Burgenland;597563;198.884698975228;624449;207.833067626982
15.08.2022;2022-08-15T23:59:59+02:00;2;567644;Kärnten;1080265;190.306776782631;1163367;204.946586240672
15.08.2022;2022-08-15T23:59:59+02:00;3;1713465;Niederösterreich;3380208;197.273244565836;3481686;203.195629907818
15.08.2022;2022-08-15T23:59:59+02:00;4;1517477;Oberösterreich;2916693;192.20673525859;2965651;195.433011505281
15.08.2022;2022-08-15T23:59:59+02:00;5;566751;Salzburg;1191788;210.284234169856;1237284;218.31174536966
15.08.2022;2022-08-15T23:59:59+02:00;6;1260417;Steiermark;2597031;206.045380219404;2674326;212.17787446535598
15.08.2022;2022-08-15T23:59:59+02:00;7;768443;Tirol;1636019;212.90050140348703;1660821;216.12806675316202
15.08.2022;2022-08-15T23:59:59+02:00;8;404415;Vorarlberg;770847;190.607915136679;820053;202.775119617225
15.08.2022;2022-08-15T23:59:59+02:00;9;1962779;Wien;4125022;210.162325967417;4648028;236.808525055546
15.08.2022;2022-08-15T23:59:59+02:00;10;9061848;Österreich;23211335;256.14350406230596;25064503;276.593725694803
16.08.2022;2022-08-16T23:59:59+02:00;0;;Bundesverwaltung;4915899;;5789679;
16.08.2022;2022-08-16T23:59:59+02:00;1;300457;Burgenland;598615;199.234832272172;633177;210.737975816839
16.08.2022;2022-08-16T23:59:59+02:00;2;567644;Kärnten;1081009;190.437844846418;1164333;205.11676332349097
16.08.2022;2022-08-16T23:59:59+02:00;3;1713465;Niederösterreich;3383148;197.444826710788;3483296;203.289591558625
16.08.2022;2022-08-16T23:59:59+02:00;4;1517477;Oberösterreich;2919101;192.36541970652598;2966515;195.48994811783
16.08.2022;2022-08-16T23:59:59+02:00;5;566751;Salzburg;1192298;210.374220777731;1238004;218.43878528666
16.08.2022;2022-08-16T23:59:59+02:00;6;1260417;Steiermark;2598689;206.176923986268;2675368;212.260545517872
16.08.2022;2022-08-16T23:59:59+02:00;7;768443;Tirol;1637153;213.048072531079;1662627;216.363087437845
16.08.2022;2022-08-16T23:59:59+02:00;8;404415;Vorarlberg;771057;190.65984199399102;820101;202.786988613182
16.08.2022;2022-08-16T23:59:59+02:00;9;1962779;Wien;4126596;210.24251838846902;4648028;236.808525055546
16.08.2022;2022-08-16T23:59:59+02:00;10;9061848;Österreich;23223565;256.27846549622103;25080443;276.769628005237
17.08.2022;2022-08-17T23:59:59+02:00;0;;Bundesverwaltung;4915899;;5789679;
17.08.2022;2022-08-17T23:59:59+02:00;1;300457;Burgenland;599427;199.50508725042198;633297;210.777914976186
17.08.2022;2022-08-17T23:59:59+02:00;2;567644;Kärnten;1081387;190.504435878825;1164906;205.217706872617
17.08.2022;2022-08-17T23:59:59+02:00;3;1713465;Niederösterreich;3384594;197.52921711269298;3484764;203.375265908554
17.08.2022;2022-08-17T23:59:59+02:00;4;1517477;Oberösterreich;2920019;192.425914857359;2967775;195.57298067779598
17.08.2022;2022-08-17T23:59:59+02:00;5;566751;Salzburg;1192436;210.39857009515597;1239744;218.745798419412
17.08.2022;2022-08-17T23:59:59+02:00;6;1260417;Steiermark;2599293;206.224844634752;2681856;212.775295794963
17.08.2022;2022-08-17T23:59:59+02:00;7;768443;Tirol;1637879;213.14254928472198;1663641;216.49504257309897
17.08.2022;2022-08-17T23:59:59+02:00;8;404415;Vorarlberg;771273;190.713252475798;820269;202.82853009903198
17.08.2022;2022-08-17T23:59:59+02:00;9;1962779;Wien;4128566;210.342886285211;4648028;236.808525055546
17.08.2022;2022-08-17T23:59:59+02:00;10;9061848;Österreich;23230773;256.3580077706;25093274;276.911221640442
18.08.2022;2022-08-18T23:59:59+02:00;0;;Bundesverwaltung;4915923;;5789709;
18.08.2022;2022-08-18T23:59:59+02:00;1;300457;Burgenland;599759;199.615585591283;633633;210.88974462235902
18.08.2022;2022-08-18T23:59:59+02:00;2;567644;Kärnten;1081693;190.55834290506002;1165308;205.28852590708303
18.08.2022;2022-08-18T23:59:59+02:00;3;1713465;Niederösterreich;3385354;197.57357168077598;3485794;203.435378020561
18.08.2022;2022-08-18T23:59:59+02:00;4;1517477;Oberösterreich;2920559;192.461500240201;2969161;195.664316493759
18.08.2022;2022-08-18T23:59:59+02:00;5;566751;Salzburg;1192436;210.39857009515597;1240026;218.79555572023702
18.08.2022;2022-08-18T23:59:59+02:00;6;1260417;Steiermark;2599803;206.26530743396802;2682126;212.796717276901
18.08.2022;2022-08-18T23:59:59+02:00;7;768443;Tirol;1637879;213.14254928472198;1663877;216.525754024697
18.08.2022;2022-08-18T23:59:59+02:00;8;404415;Vorarlberg;771291;190.717703349282;820413;202.864137086903
18.08.2022;2022-08-18T23:59:59+02:00;9;1962779;Wien;4128566;210.342886285211;4649028;236.85947322648101
18.08.2022;2022-08-18T23:59:59+02:00;10;9061848;Österreich;23233263;256.385485609558;25098390;276.96767811598704
19.08.2022;2022-08-19T23:59:59+02:00;0;;Bundesverwaltung;4915923;;5789709;
19.08.2022;2022-08-19T23:59:59+02:00;1;300457;Burgenland;600553;199.87984969562999;633723;210.919698991869
19.08.2022;2022-08-19T23:59:59+02:00;2;567644;Kärnten;1082335;190.67144196010202;1165812;205.377313950293
19.08.2022;2022-08-19T23:59:59+02:00;3;1713465;Niederösterreich;3386114;197.617926248858;3487774;203.55093334267102
19.08.2022;2022-08-19T23:59:59+02:00;4;1517477;Oberösterreich;2921329;192.512242360181;2970448;195.74912832286802
19.08.2022;2022-08-19T23:59:59+02:00;5;566751;Salzburg;1193834;210.64523926733298;1241206;219.00376002865502
19.08.2022;2022-08-19T23:59:59+02:00;6;1260417;Steiermark;2602077;206.44572391518003;2682918;212.85955362392
19.08.2022;2022-08-19T23:59:59+02:00;7;768443;Tirol;1638459;213.218026581022;1663877;216.525754024697
19.08.2022;2022-08-19T23:59:59+02:00;8;404415;Vorarlberg;771309;190.722154222766;820725;202.941285560625
19.08.2022;2022-08-19T23:59:59+02:00;9;1962779;Wien;4128566;210.342886285211;4655088;237.16821914234902
19.08.2022;2022-08-19T23:59:59+02:00;10;9061848;Österreich;23240499;256.465336871684;25110595;277.102363667985
20.08.2022;2022-08-20T23:59:59+02:00;0;;Bundesverwaltung;4915923;;5789709;
20.08.2022;2022-08-20T23:59:59+02:00;1;300457;Burgenland;600553;199.87984969562999;633723;210.919698991869
20.08.2022;2022-08-20T23:59:59+02:00;2;567644;Kärnten;1082383;190.679897964217;1165902;205.393168958009
20.08.2022;2022-08-20T23:59:59+02:00;3;1713465;Niederösterreich;3386318;197.629831948712;3488814;203.611629067416
20.08.2022;2022-08-20T23:59:59+02:00;4;1517477;Oberösterreich;2921449;192.52015022303502;2970810;195.77298370914397
20.08.2022;2022-08-20T23:59:59+02:00;5;566751;Salzburg;1194734;210.80403916358298;1241206;219.00376002865502
20.08.2022;2022-08-20T23:59:59+02:00;6;1260417;Steiermark;2605947;206.75276515629398;2683026;212.86812221669499
20.08.2022;2022-08-20T23:59:59+02:00;7;768443;Tirol;1638459;213.218026581022;1663877;216.525754024697
20.08.2022;2022-08-20T23:59:59+02:00;8;404415;Vorarlberg;771369;190.736990467713;820725;202.941285560625
20.08.2022;2022-08-20T23:59:59+02:00;9;1962779;Wien;4128566;210.342886285211;4655088;237.16821914234902
20.08.2022;2022-08-20T23:59:59+02:00;10;9061848;Österreich;23245701;256.52274238102405;25112195;277.120020110688
21.08.2022;2022-08-21T23:59:59+02:00;0;;Bundesverwaltung;4915923;;5789709;
21.08.2022;2022-08-21T23:59:59+02:00;1;300457;Burgenland;600553;199.87984969562999;633723;210.919698991869
21.08.2022;2022-08-21T23:59:59+02:00;2;567644;Kärnten;1082383;190.679897964217;1165956;205.402681962639
21.08.2022;2022-08-21T23:59:59+02:00;3;1713465;Niederösterreich;3386318;197.629831948712;3489674;203.661819762878
21.08.2022;2022-08-21T23:59:59+02:00;4;1517477;Oberösterreich;2921449;192.52015022303502;2971008;195.786031682853
21.08.2022;2022-08-21T23:59:59+02:00;5;566751;Salzburg;1194734;210.80403916358298;1241206;219.00376002865502
21.08.2022;2022-08-21T23:59:59+02:00;6;1260417;Steiermark;2605947;206.75276515629398;2683358;212.894462705597
21.08.2022;2022-08-21T23:59:59+02:00;7;768443;Tirol;1638459;213.218026581022;1663877;216.525754024697
21.08.2022;2022-08-21T23:59:59+02:00;8;404415;Vorarlberg;771369;190.736990467713;820725;202.941285560625
21.08.2022;2022-08-21T23:59:59+02:00;9;1962779;Wien;4128566;210.342886285211;4655088;237.16821914234902
21.08.2022;2022-08-21T23:59:59+02:00;10;9061848;Österreich;23245701;256.52274238102405;25113639;277.135955050228
22.08.2022;2022-08-22T23:59:59+02:00;0;;Bundesverwaltung;4915989;;5789787;
22.08.2022;2022-08-22T23:59:59+02:00;1;300457;Burgenland;608115;202.396682387164;633723;210.919698991869
22.08.2022;2022-08-22T23:59:59+02:00;2;567644;Kärnten;1083391;190.85747405063702;1167248;205.63028940674099
22.08.2022;2022-08-22T23:59:59+02:00;3;1713465;Niederösterreich;3386318;197.629831948712;3492524;203.82814939318902
22.08.2022;2022-08-22T23:59:59+02:00;4;1517477;Oberösterreich;2923789;192.67435354868599;2974369;196.00751774161998
22.08.2022;2022-08-22T23:59:59+02:00;5;566751;Salzburg;1195112;210.87073512000902;1241206;219.00376002865502
22.08.2022;2022-08-22T23:59:59+02:00;6;1260417;Steiermark;2607604;206.88422958433603;2684466;212.98237012036498
22.08.2022;2022-08-22T23:59:59+02:00;7;768443;Tirol;1638861;213.270340155353;1664799;216.64573689915798
22.08.2022;2022-08-22T23:59:59+02:00;8;404415;Vorarlberg;771591;190.791884574014;820791;202.957605430066
22.08.2022;2022-08-22T23:59:59+02:00;9;1962779;Wien;4129681;210.39969349580397;4655118;237.169747587477
22.08.2022;2022-08-22T23:59:59+02:00;10;9061848;Österreich;23260451;256.685512712197;25123346;277.243074481055
23.08.2022;2022-08-23T23:59:59+02:00;0;;Bundesverwaltung;4916049;;5789787;
23.08.2022;2022-08-23T23:59:59+02:00;1;300457;Burgenland;608721;202.598375141867;635367;211.46686547492698
23.08.2022;2022-08-23T23:59:59+02:00;2;567644;Kärnten;1083892;190.94573359358998;1167770;205.72224845149398
